id,version,processing_date,url,name,registration_number,domain,website,website_status,number_of_about_pages,number_of_contact_pages,number_of_management_pages,number_of_product_pages,year_founded,incorporation_date,number_of_registered_officers,number_of_key_persons,number_of_partners,number_of_clients,number_of_emails,number_of_ip_addresses,total_changes,address_changes,alias_changes,assoc_investor_changes,ch_changes,client_changes,description_changes,email_changes,fax_changes,founded_year_changes,investor_changes,ip_address_changes,linked_domain_changes,name_changes,page_content_changes,page_structure_changes,partner_changes,person_changes,phone_changes,primary_contact_changes,registration_number_changes,robots_changes,ticker_changes,vat_changes,web_status_changes
10758563,9,2013-10-19,http://endb-consolidated.aihit.com/00A429A300000009/overview.htm,"Printable Memories","",printablememories.com,"www.printablememories.com","OK",1,1,0,0,-1,,-1,0,0,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,1,0,0,0
4390251,16,2013-10-19,http://endb-consolidated.aihit.com/0042FD6B00000010/overview.htm,"GwynneSpeed","",gwynnespeed.co.uk,"www.gwynnespeed.co.uk","OK",1,1,0,1,-1,,-1,2,0,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0
15023645,1,2013-10-19,http://endb-consolidated.aihit.com/00E53E1D00000001/overview.htm,"Periodontitis","",periodontitis-options.com,"www.periodontitis-options.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472753,10,2013-10-19,http://endb-consolidated.aihit.com/005381F10000000A/overview.htm,"AVS Traders","",avstraders.com,"www.avstraders.com","OK",1,1,0,0,-1,,-1,0,12,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0
11499089,8,2013-10-19,http://endb-consolidated.aihit.com/00AF765100000008/overview.htm,"Logical Group","",logicalsolution.biz,"www.logicalsolution.biz","OK",1,1,0,0,2001,,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143557,19,2013-10-19,http://endb-consolidated.aihit.com/000230C500000013/overview.htm,"ABACUS MORTGAGE ADVISERS LIMITED","04519581",abacus-mortgages.com,"www.abacus-mortgages.com","OK",1,1,0,0,2002,2002-08-27,2,2,0,0,1,1,44,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,2,0,0,0
5281654,10,2013-10-19,http://endb-consolidated.aihit.com/005097760000000A/overview.htm,"Aloha Ventures","",alohaventures.com,"www.alohaventures.com","OK",1,0,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11863070,7,2013-10-19,http://endb-consolidated.aihit.com/00B5041E00000007/overview.htm,"Extinct Machines","",extinctmachines.com,"www.extinctmachines.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1273307,19,2013-10-19,http://endb-consolidated.aihit.com/00136DDB00000013/overview.htm,"JANE MOSS DEVELOPMENTS LIMITED","05028729",,"","",0,0,0,0,-1,2004-01-28,3,2,0,0,0,0,63,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12190779,6,2013-10-19,http://endb-consolidated.aihit.com/00BA043B00000006/overview.htm,"Billy Nudgel's","",billynudgels.com,"www.billynudgels.com","OK",1,2,0,5,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525372,10,2013-10-19,http://endb-consolidated.aihit.com/00544F7C0000000A/overview.htm,"Bay-Coast.com","",bay-coast.com,"www.bay-coast.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0
6829344,10,2013-10-19,http://endb-consolidated.aihit.com/006835200000000A/overview.htm,"group-nt com","",group-nt.com,"www.group-nt.com","OK",0,1,0,0,-1,,-1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12279201,6,2013-10-19,http://endb-consolidated.aihit.com/00BB5DA100000006/overview.htm,"pd helmet designs","",pdhelmetdesigns.com,"www.pdhelmetdesigns.com","OK",1,1,0,0,-1,,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013989,5,2013-10-19,http://endb-consolidated.aihit.com/001EBB2500000005/overview.htm,"UNITED STUDIOS LIMITED","06942522",,"","",0,0,0,0,-1,2009-06-24,1,1,0,0,0,0,29,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2081295,19,2013-10-19,http://endb-consolidated.aihit.com/001FC20F00000013/overview.htm,"R W CONTRACTORS LIMITED","07060878",,"","",0,0,0,0,-1,2009-10-29,2,2,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7497459,10,2013-10-19,http://endb-consolidated.aihit.com/007266F30000000A/overview.htm,"Lions Gate Ventures","",lionsgateventures.com,"www.lionsgateventures.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4063390,15,2013-10-19,http://endb-consolidated.aihit.com/003E009E0000000F/overview.htm,"Roller Banner Stands Online","",rollerbannerstandsonline.co.uk,"www.rollerbannerstandsonline.co.uk","OK",2,1,0,1,-1,,-1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
6134233,10,2013-10-19,http://endb-consolidated.aihit.com/005D99D90000000A/overview.htm,"David Stacey","",davidstacey.com,"www.davidstacey.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,4,6,0,23,5,0,0,0,0,0,4,0,0,0
2595339,19,2013-10-19,http://endb-consolidated.aihit.com/00279A0B00000013/overview.htm,"SOMALI WOMEN GLOBAL LTD.","07724608",,"","",0,0,0,0,-1,2011-08-01,3,3,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2733540,19,2013-10-19,http://endb-consolidated.aihit.com/0029B5E400000013/overview.htm,"AHA PROFESSIONAL SERVICES LIMITED","07874087",,"","",0,0,0,0,-1,2011-12-07,1,1,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8158229,10,2013-10-19,http://endb-consolidated.aihit.com/007C7C150000000A/overview.htm,"penwortham sports and social club","",penworthamsportsandsocialclub.com,"www.penworthamsportsandsocialclub.com","OK",1,1,1,0,-1,,-1,4,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
6613307,10,2013-10-19,http://endb-consolidated.aihit.com/0064E93B0000000A/overview.htm,"FOCUS LIGHT ELECTRONICS(HK) LIMITED","",focuslightled.com,"www.focuslightled.com","OK",1,2,0,16,-1,,-1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0
5826701,10,2013-10-19,http://endb-consolidated.aihit.com/0058E88D0000000A/overview.htm,"Causeway Pacific","",causewaypacific.com,"www.causewaypacific.com","OK",0,1,0,1,-1,,-1,0,0,0,1,1,13,1,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,1,1,0,2,0,0,0
7209531,10,2013-10-19,http://endb-consolidated.aihit.com/006E023B0000000A/overview.htm,"Yuyao Jianda Sprayer","",jd-sprayer.com,"www.jd-sprayer.com","OK",1,1,0,10,-1,,-1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7731492,10,2013-10-19,http://endb-consolidated.aihit.com/0075F9240000000A/overview.htm,"MILAP INDUSTRIAL CORPORATION","",milap.net,"www.milap.net","OK",1,1,0,0,-1,,-1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
5308514,8,2013-10-19,http://endb-consolidated.aihit.com/0051006200000008/overview.htm,"Aston Marketing Group","",amgsupplies.net,"www.amgsupplies.net","OK",1,0,0,0,1970,,-1,3,0,0,5,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,2
12143971,7,2013-10-19,http://endb-consolidated.aihit.com/00B94D6300000007/overview.htm,"JENMOR CONSULTING LIMITED","08534338",,"","",0,0,0,0,-1,2013-05-17,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6995129,10,2013-10-19,http://endb-consolidated.aihit.com/006ABCB90000000A/overview.htm,"hotelparisprince.com","",hotelparisprince.com,"www.hotelparisprince.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13650110,2,2013-10-19,http://endb-consolidated.aihit.com/00D048BE00000002/overview.htm,"24 Central Park South","",24centralparksouth.com,"www.24centralparksouth.com","OK",1,3,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14095415,2,2013-10-19,http://endb-consolidated.aihit.com/00D7143700000002/overview.htm,"SentryPC","",sentry-pc.com,"www.howtospy.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9400551,10,2013-10-19,http://endb-consolidated.aihit.com/008F70E70000000A/overview.htm,"Watermark Web Design","",watermarkwebdesign.com.au,"www.watermarkwebdesign.com.au","OK",2,2,0,0,-1,,-1,1,0,0,3,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0
10677631,9,2013-10-19,http://endb-consolidated.aihit.com/00A2ED7F00000009/overview.htm,"One Stop Property Solutions","",onestoppropertysolutions.es,"www.onestoppropertysolutions.es","OK",0,0,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11175118,9,2013-10-19,http://endb-consolidated.aihit.com/00AA84CE00000009/overview.htm,"Woods Southern Developers","",woodssoutherndevelopers.com,"www.woodssoutherndevelopers.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10675615,9,2013-10-19,http://endb-consolidated.aihit.com/00A2E59F00000009/overview.htm,"Orax Solutions","",orax.co.za,"www.orax.co.za","OK",2,1,0,0,-1,,-1,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,2,0,0,1,0,0,0
2695318,19,2013-10-19,http://endb-consolidated.aihit.com/0029209600000013/overview.htm,"SHANDONG EAST INTERNATIONAL CHEMICAL CO., LTD.","07833082",,"","",0,0,0,0,-1,2011-11-02,1,1,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488695,19,2013-10-19,http://endb-consolidated.aihit.com/0025F97700000013/overview.htm,"OPTIC CARE LIMITED","07607583",,"","",0,0,0,0,-1,2011-04-18,1,1,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13621658,3,2013-10-19,http://endb-consolidated.aihit.com/00CFD99A00000003/overview.htm,"KM RIVERE LTD","08670310",,"","",0,0,0,0,-1,2013-08-30,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411020,13,2013-10-19,http://endb-consolidated.aihit.com/00434E8C0000000D/overview.htm,"Orange Ad Market","",orangeadmarket.com,"admarket.orange.co.uk","OK",0,1,1,0,-1,,-1,1,0,0,1,1,24,0,0,0,0,0,0,3,0,0,0,0,0,0,12,2,0,3,0,0,0,1,0,0,2
12957516,4,2013-10-19,http://endb-consolidated.aihit.com/00C5B74C00000004/overview.htm,"THOMAS BOUGHEY KINDERGARTEN LIMITED","06955717",thomasbougheykindergarten.org.uk,"www.thomasbougheykindergarten.org.uk","OK",1,1,1,0,-1,2009-07-08,6,7,0,0,2,1,49,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1020500,19,2013-10-19,http://endb-consolidated.aihit.com/000F925400000013/overview.htm,"AGE UK WARWICKSHIRE","04221822",,"","",0,0,0,0,-1,2001-05-22,11,11,0,0,0,0,108,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
10742850,9,2013-10-19,http://endb-consolidated.aihit.com/00A3EC4200000009/overview.htm,"PI Enterprises","",pie.net.nz,"pie.net.nz","DomainNotFound",0,0,0,0,-1,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1062820,19,2013-10-19,http://endb-consolidated.aihit.com/001037A400000013/overview.htm,"GOODWIN COMMUNITY TRADING LIMITED","04373938",,"","",0,0,0,0,-1,2002-02-14,5,5,0,0,0,0,59,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
13113581,4,2013-10-19,http://endb-consolidated.aihit.com/00C818ED00000004/overview.htm,"eggersmann","",eggersmann.co.uk,"www.eggersmann.co.uk","OK",1,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7433916,10,2013-10-19,http://endb-consolidated.aihit.com/00716EBC0000000A/overview.htm,"Launching Lives","",launchinglives.biz,"www.launchinglives.biz","OK",3,1,11,11,-1,,-1,7,0,0,2,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,0,1,0,0,0,1,0,0,0
6285955,10,2013-10-19,http://endb-consolidated.aihit.com/005FEA830000000A/overview.htm,"DPS Industries","",dpsind.com,"www.dpsind.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
6875008,10,2013-10-19,http://endb-consolidated.aihit.com/0068E7800000000A/overview.htm,"HealthGenesisprivatelabel.com","",healthgenesisprivatelabel.com,"www.healthgenesisprivatelabel.com","OK",1,2,0,7,-1,,-1,0,0,0,0,1,47,2,2,0,0,0,0,1,0,0,0,0,0,0,23,13,0,0,2,1,0,2,0,0,0
4748161,14,2013-10-19,http://endb-consolidated.aihit.com/004873810000000E/overview.htm,"DEE MAC MUSIC LIMITED","08274570",,"","",0,0,0,0,-1,2012-10-30,2,2,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8435312,10,2013-10-19,http://endb-consolidated.aihit.com/0080B6700000000A/overview.htm,"REPFLY","",repfly.com,"www.repfly.com","Unavailable",0,0,0,0,-1,,-1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
12093464,7,2013-10-19,http://endb-consolidated.aihit.com/00B8881800000007/overview.htm,"UltaMed","",ultamedusa.com,"ultamedusa.com","OK",0,1,0,1,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186820,9,2013-10-19,http://endb-consolidated.aihit.com/009B704400000009/overview.htm,"CHDesign","",fuzetek.com,"www.fuzetek.com","OK",2,1,0,0,-1,,-1,1,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,0
12717265,5,2013-10-19,http://endb-consolidated.aihit.com/00C20CD100000005/overview.htm,"Zhongshan OCIDA Lighting","",ocida.com,"en.ocida.com","OK",1,1,0,24,2004,,-1,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
844755,19,2013-10-19,http://endb-consolidated.aihit.com/000CE3D300000013/overview.htm,"CAPER GREEN HOLDINGS LIMITED","03451075",,"","",0,0,0,0,-1,1997-10-13,2,2,0,0,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14135820,2,2013-10-19,http://endb-consolidated.aihit.com/00D7B20C00000002/overview.htm,"Take Root Los Angeles","",takerootlosangeles.org,"www.takerootlosangeles.org","OK",1,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642390,10,2013-10-19,http://endb-consolidated.aihit.com/005618960000000A/overview.htm,"Weihai Bomfit Imp & Exp","",bomfitfishing.com,"www.bomfitfishing.com","OK",1,1,0,2,-1,,-1,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,2,4,0,5,0,0,0,0,0,0,1,0,0,0
5726391,10,2013-10-19,http://endb-consolidated.aihit.com/005760B70000000A/overview.htm,"Bushwackers Landscaping","",bushwackerslandscaping.com,"www.bushwackerslandscaping.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
12026329,7,2013-10-19,http://endb-consolidated.aihit.com/00B781D900000007/overview.htm,"Responsible Landscaping","",responsiblelandscapingllc.com,"www.responsiblelandscapingllc.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495535,19,2013-10-19,http://endb-consolidated.aihit.com/0016D1EF00000013/overview.htm,"MICHAEL CROOK ARCHITECTURE LIMITED","05724106",,"","",0,0,0,0,-1,2006-02-28,3,3,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8737034,10,2013-10-19,http://endb-consolidated.aihit.com/0085510A0000000A/overview.htm,"Skate Ramp Construction","",skaterampconstruction.com,"www.skaterampconstruction.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
3934174,17,2013-10-19,http://endb-consolidated.aihit.com/003C07DE00000011/overview.htm,"Landscape Gardeners","",landscape-gardeners-rms.co.uk,"www.landscape-gardeners-rms.co.uk","OK",1,4,1,0,-1,,-1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
12549461,5,2013-10-19,http://endb-consolidated.aihit.com/00BF7D5500000005/overview.htm,"Flexisle","",flexisle.com,"www.flexisle.com","OK",1,1,0,0,2008,,-1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
8041299,10,2013-10-19,http://endb-consolidated.aihit.com/007AB3530000000A/overview.htm,"OM SHANTI GLOBAL MARKETING","",omshantiglobal.com,"www.omshantiglobal.com","DomainNotFound",1,1,0,1,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5546111,10,2013-10-19,http://endb-consolidated.aihit.com/0054A07F0000000A/overview.htm,"Beds2love","",beds2love.com,"www.beds2love.com","OK",1,2,0,0,-1,,-1,0,0,0,2,1,65,1,0,0,0,0,0,1,0,0,0,0,40,0,16,0,0,0,0,1,0,2,0,0,4
10811497,9,2013-10-19,http://endb-consolidated.aihit.com/00A4F86900000009/overview.htm,"The Rebel Impact","",rebelimpact.com,"www.rebelimpact.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,90,0,6,0,0,0,0,0,0,1,0,0,0
7136786,10,2013-10-19,http://endb-consolidated.aihit.com/006CE6120000000A/overview.htm,"interior home","",interiorhome.us,"interiorhome.us","OK",1,1,0,0,-1,,-1,0,0,0,0,1,58,0,1,0,0,0,0,0,0,0,0,2,32,0,17,5,0,0,0,0,0,1,0,0,0
11964287,7,2013-10-19,http://endb-consolidated.aihit.com/00B68F7F00000007/overview.htm,"MIALEK MECHANICAL","",mialekmechanical.com,"www.mialekmechanical.com","OK",0,1,0,0,-1,,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12300790,6,2013-10-19,http://endb-consolidated.aihit.com/00BBB1F600000006/overview.htm,"SiliconCapture","",siliconcapture.com,"www.siliconcapture.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13862621,2,2013-10-19,http://endb-consolidated.aihit.com/00D386DD00000002/overview.htm,"Totton College","",hangerfarm.co.uk,"www.totton.ac.uk","OK",4,11,13,0,-1,,-1,21,0,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11900282,7,2013-10-19,http://endb-consolidated.aihit.com/00B5957A00000007/overview.htm,"High Signs & Graphics","",highsignsplace.com,"www.highsignsplace.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040906,10,2013-10-19,http://endb-consolidated.aihit.com/007AB1CA0000000A/overview.htm,"orakci net","",orakci.net,"www.orakci.net","OK",0,0,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12468711,5,2013-10-19,http://endb-consolidated.aihit.com/00BE41E700000005/overview.htm,"CES on the Web","",cesontheweb.com,"www.cesontheweb.com","OK",0,1,1,0,-1,,-1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12868731,5,2013-10-19,http://endb-consolidated.aihit.com/00C45C7B00000005/overview.htm,"WeMakeBooks","",wemakebooks.com,"www.wemakebooks.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6909336,10,2013-10-19,http://endb-consolidated.aihit.com/00696D980000000A/overview.htm,"ABC Heat And Air","",heatingandairofgreenvillesc.com,"heatingandairofgreenvillesc.com","OK",1,1,0,1,-1,,-1,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0
8029342,10,2013-10-19,http://endb-consolidated.aihit.com/007A849E0000000A/overview.htm,"OpenCourtTime","",opencourttime.com,"www.opencourttime.com","OK",3,1,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7483700,10,2013-10-19,http://endb-consolidated.aihit.com/007231340000000A/overview.htm,"Lida","",lida-ap.eu,"www.lida-ap.eu","OK",0,1,0,0,-1,,-1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7462994,10,2013-10-19,http://endb-consolidated.aihit.com/0071E0520000000A/overview.htm,"Leo Dawson and Co","",leodawsonandco.net,"www.leodawsonandco.net","OK",0,0,0,0,-1,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
12040154,7,2013-10-19,http://endb-consolidated.aihit.com/00B7B7DA00000007/overview.htm,"Samantha Krerowicz","",samanthakrerowicz.com,"www.samanthakrerowicz.com","IndexPageFetchError",1,1,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4281157,17,2013-10-19,http://endb-consolidated.aihit.com/0041534500000011/overview.htm,"Touch Website Designs","",touchwebsitedesigns.co.uk,"touchwebsitedesigns.co.uk","OK",1,2,0,0,-1,,-1,0,0,0,3,2,62,0,1,0,0,0,0,2,0,0,0,27,0,0,14,13,0,0,2,0,0,1,0,0,0
7378610,10,2013-10-19,http://endb-consolidated.aihit.com/007096B20000000A/overview.htm,"P C","",kpzlaw.com,"www.kpzlaw.com","OK",1,1,4,0,1992,,-1,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
13814358,2,2013-10-19,http://endb-consolidated.aihit.com/00D2CA5600000002/overview.htm,"esser consulting","",esser-consulting.com,"www.esser-consulting.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12877652,5,2013-10-19,http://endb-consolidated.aihit.com/00C47F5400000005/overview.htm,"Wuxi JACK Technology","",wxjack.com,"www.wxjack.com","OK",2,2,0,1,-1,,-1,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
7937262,10,2013-10-19,http://endb-consolidated.aihit.com/00791CEE0000000A/overview.htm,"NoLimitsCoaching","",nolimitscoaching.org,"www.nolimitscoaching.org","OK",1,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
14914723,1,2013-10-19,http://endb-consolidated.aihit.com/00E394A300000001/overview.htm,"Estes Park Fine Homes","",estesparkfinehomes.com,"www.estesparkfinehomes.com","OK",1,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9956972,9,2013-10-19,http://endb-consolidated.aihit.com/0097EE6C00000009/overview.htm,"Connor's Automotive","",connorsautomotive.com,"www.connorsautomotive.com","OK",0,1,0,1,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12109568,7,2013-10-19,http://endb-consolidated.aihit.com/00B8C70000000007/overview.htm,"Wedding-in-Dresden","",wedding-in-dresden.eu,"www.wedding-in-dresden.eu","OK",1,0,0,0,-1,,-1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6193256,10,2013-10-19,http://endb-consolidated.aihit.com/005E80680000000A/overview.htm,"deluxe cleaning reno","",deluxecleaningreno.com,"www.deluxecleaningreno.com","OK",1,1,0,0,-1,,-1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
9997102,9,2013-10-19,http://endb-consolidated.aihit.com/00988B2E00000009/overview.htm,"Dale Sattler","",dalesattler.net,"dalesattler.net","OK",1,1,0,0,-1,,-1,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0
1250655,19,2013-10-19,http://endb-consolidated.aihit.com/0013155F00000013/overview.htm,"FRENCH PARQUET AND HARDWOOD FLOORING COMPANY LIMITED","04958309",,"","",0,0,0,0,-1,2003-11-10,3,3,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
