company_id,type,country,authority,registration_number
13514816,"CompanyRegistrationNumber","United Kingdom","Companies House","08559838"
1155765,"CompanyRegistrationNumber","United Kingdom","Companies House","04655969"
9976451,"CompanyRegistrationNumber","","","2003/053692/23"
190955,"CompanyRegistrationNumber","United Kingdom","Companies House","03179026"
2568025,"CompanyRegistrationNumber","United Kingdom","Companies House","07694726"
12601109,"CompanyRegistrationNumber","","","HRB 8017"
13360408,"CompanyRegistrationNumber","","","74 159 845 520"
560258,"CompanyRegistrationNumber","United Kingdom","Companies House","01577023"
3068551,"CompanyRegistrationNumber","United Kingdom","Companies House","SC079430"
3342737,"CompanyRegistrationNumber","United Kingdom","Companies House","07036669"
491036,"CompanyRegistrationNumber","United Kingdom","Companies House","00885710"
8840883,"CompanyRegistrationNumber","","","72107 830 955"
3313854,"CompanyRegistrationNumber","United Kingdom","Companies House","07499732"
774237,"CompanyRegistrationNumber","United Kingdom","Companies House","03087068"
4959734,"CompanyRegistrationNumber","United Kingdom","Companies House","04931400"
13607525,"CompanyRegistrationNumber","United Kingdom","Companies House","08655681"
104425,"CompanyRegistrationNumber","United Kingdom","Companies House","06037812"
1914532,"CompanyRegistrationNumber","United Kingdom","Companies House","06760318"
1400497,"CompanyRegistrationNumber","United Kingdom","Companies House","05435479"
517,"CompanyRegistrationNumber","United Kingdom","Companies House","SC360214"
1726917,"CompanyRegistrationNumber","United Kingdom","Companies House","06359228"
826627,"CompanyRegistrationNumber","United Kingdom","Companies House","03356472"
549791,"CompanyRegistrationNumber","United Kingdom","Companies House","01478703"
1828534,"CompanyRegistrationNumber","United Kingdom","Companies House","06580886"
1730705,"CompanyRegistrationNumber","United Kingdom","Companies House","06368229"
3975972,"","","","737531"
2070707,"CompanyRegistrationNumber","United Kingdom","Companies House","07043083"
2444878,"CompanyRegistrationNumber","United Kingdom","Companies House","07559132"
13628640,"CompanyRegistrationNumber","United Kingdom","Companies House","SC455063"
11722104,"CompanyRegistrationNumber","United Kingdom","Companies House","08509998"
1735175,"CompanyRegistrationNumber","United Kingdom","Companies House","06378789"
1346627,"CompanyRegistrationNumber","United Kingdom","Companies House","05269339"
13523873,"CompanyRegistrationNumber","United Kingdom","Companies House","08569240"
1270901,"CompanyRegistrationNumber","United Kingdom","Companies House","05020912"
5817282,"CompanyRegistrationNumber","","","0412057"
2841584,"CompanyRegistrationNumber","United Kingdom","Companies House","07988447"
1245183,"CompanyRegistrationNumber","United Kingdom","Companies House","04941286"
13574389,"CompanyRegistrationNumber","United Kingdom","Companies House","08621482"
4459615,"CompanyRegistrationNumber","United Kingdom","Companies House","08182183"
537758,"CompanyRegistrationNumber","United Kingdom","Companies House","01364776"
11683568,"CompanyRegistrationNumber","United Kingdom","Companies House","08470049"
143557,"CompanyRegistrationNumber","United Kingdom","Companies House","04519581"
1273307,"CompanyRegistrationNumber","United Kingdom","Companies House","05028729"
2013989,"CompanyRegistrationNumber","United Kingdom","Companies House","06942522"
2081295,"CompanyRegistrationNumber","United Kingdom","Companies House","07060878"
2595339,"CompanyRegistrationNumber","United Kingdom","Companies House","07724608"
2733540,"CompanyRegistrationNumber","United Kingdom","Companies House","07874087"
5826701,"CompanyRegistrationNumber","","","53085898C"
5826701,"CompanyRegistrationNumber","","","M90365355C"
12143971,"CompanyRegistrationNumber","United Kingdom","Companies House","08534338"
2695318,"CompanyRegistrationNumber","United Kingdom","Companies House","07833082"
2488695,"CompanyRegistrationNumber","United Kingdom","Companies House","07607583"
13621658,"CompanyRegistrationNumber","United Kingdom","Companies House","08670310"
12957516,"CompanyRegistrationNumber","United Kingdom","Companies House","06955717"
1020500,"CompanyRegistrationNumber","United Kingdom","Companies House","04221822"
1062820,"CompanyRegistrationNumber","United Kingdom","Companies House","04373938"
4748161,"CompanyRegistrationNumber","United Kingdom","Companies House","08274570"
844755,"CompanyRegistrationNumber","United Kingdom","Companies House","03451075"
1495535,"CompanyRegistrationNumber","United Kingdom","Companies House","05724106"
8041299,"CompanyRegistrationNumber","","","CIN U67200"
1250655,"CompanyRegistrationNumber","United Kingdom","Companies House","04958309"
2004629,"CompanyRegistrationNumber","United Kingdom","Companies House","06925770"
2779172,"CompanyRegistrationNumber","United Kingdom","Companies House","07922940"
2558313,"CompanyRegistrationNumber","United Kingdom","Companies House","07684099"
1849456,"CompanyRegistrationNumber","United Kingdom","Companies House","06625843"
2928564,"CompanyRegistrationNumber","United Kingdom","Companies House","08077560"
964523,"CompanyRegistrationNumber","United Kingdom","Companies House","04000768"
7154941,"CompanyRegistrationNumber","","","92 287 746 091"
4536473,"CompanyRegistrationNumber","United Kingdom","Companies House","05875384"
9599038,"CompanyRegistrationNumber","United Kingdom","Companies House","SC442073"
3522592,"CompanyRegistrationNumber","United Kingdom","Companies House","04251430"
13595389,"CompanyRegistrationNumber","United Kingdom","Companies House","08643176"
1247522,"CompanyRegistrationNumber","United Kingdom","Companies House","04948378"
3264410,"CompanyRegistrationNumber","United Kingdom","Companies House","07010384"
9613870,"CompanyRegistrationNumber","United Kingdom","Companies House","02806257"
2851351,"CompanyRegistrationNumber","United Kingdom","Companies House","07998477"
4988557,"CompanyRegistrationNumber","United Kingdom","Companies House","08350625"
862031,"CompanyRegistrationNumber","United Kingdom","Companies House","03534083"
3457267,"CompanyRegistrationNumber","United Kingdom","Companies House","05365388"
1692396,"CompanyRegistrationNumber","United Kingdom","Companies House","06273412"
4224718,"CompanyRegistrationNumber","United Kingdom","Companies House","08161333"
2089122,"CompanyRegistrationNumber","United Kingdom","Companies House","07073823"
1060894,"CompanyRegistrationNumber","United Kingdom","Companies House","04367387"
4591277,"CompanyRegistrationNumber","United Kingdom","Companies House","08238192"
4924640,"CompanyRegistrationNumber","United Kingdom","Companies House","06987602"
11239252,"CompanyRegistrationNumber","United Kingdom","Companies House","08453064"
3315050,"CompanyRegistrationNumber","United Kingdom","Companies House","07789666"
1443116,"CompanyRegistrationNumber","United Kingdom","Companies House","05566122"
1862217,"CompanyRegistrationNumber","United Kingdom","Companies House","06652914"
1296654,"CompanyRegistrationNumber","United Kingdom","Companies House","05104218"
190122,"CompanyRegistrationNumber","United Kingdom","Companies House","01609444"
2738437,"CompanyRegistrationNumber","United Kingdom","Companies House","07879310"
3021835,"CompanyRegistrationNumber","United Kingdom","Companies House","OC321431"
2752858,"CompanyRegistrationNumber","United Kingdom","Companies House","07894684"
2199448,"CompanyRegistrationNumber","United Kingdom","Companies House","07242348"
9577179,"CompanyRegistrationNumber","United Kingdom","Companies House","08404589"
99070,"CompanyRegistrationNumber","United Kingdom","Companies House","06224761"
3399837,"CompanyRegistrationNumber","United Kingdom","Companies House","05036357"
11723801,"CompanyRegistrationNumber","United Kingdom","Companies House","NC001010"
1755372,"CompanyRegistrationNumber","United Kingdom","Companies House","06425384"
1374639,"CompanyRegistrationNumber","United Kingdom","Companies House","05356670"
1072994,"CompanyRegistrationNumber","United Kingdom","Companies House","04407869"
3586144,"CompanyRegistrationNumber","United Kingdom","Companies House","02362514"
514547,"CompanyRegistrationNumber","United Kingdom","Companies House","01139816"
2127338,"CompanyRegistrationNumber","United Kingdom","Companies House","07135660"
3296240,"CompanyRegistrationNumber","United Kingdom","Companies House","07988998"
2349573,"CompanyRegistrationNumber","United Kingdom","Companies House","07450586"
3315538,"CompanyRegistrationNumber","United Kingdom","Companies House","05963543"
3549322,"CompanyRegistrationNumber","United Kingdom","Companies House","03849733"
4446482,"CompanyRegistrationNumber","United Kingdom","Companies House","08168488"
2978990,"CompanyRegistrationNumber","United Kingdom","Companies House","NI021993"
12950801,"CompanyRegistrationNumber","United Kingdom","Companies House","08122204"
2795718,"CompanyRegistrationNumber","United Kingdom","Companies House","07940571"
2086944,"CompanyRegistrationNumber","United Kingdom","Companies House","07070285"
2842229,"CompanyRegistrationNumber","United Kingdom","Companies House","07989110"
1907212,"CompanyRegistrationNumber","United Kingdom","Companies House","06745873"
15140430,"CompanyRegistrationNumber","United Kingdom","Companies House","08704736"
2342125,"CompanyRegistrationNumber","United Kingdom","Companies House","07441944"
4373711,"CompanyRegistrationNumber","United Kingdom","Companies House","02371194"
4475490,"CompanyRegistrationNumber","United Kingdom","Companies House","NI614048"
3210501,"CompanyRegistrationNumber","United Kingdom","Companies House","SL000661"
78387,"CompanyRegistrationNumber","United Kingdom","Companies House","07019578"
2798104,"CompanyRegistrationNumber","United Kingdom","Companies House","07943110"
3443639,"CompanyRegistrationNumber","United Kingdom","Companies House","05595893"
1377224,"CompanyRegistrationNumber","United Kingdom","Companies House","05365227"
3211183,"CompanyRegistrationNumber","United Kingdom","Companies House","SL001426"
560671,"CompanyRegistrationNumber","United Kingdom","Companies House","01580349"
2824322,"CompanyRegistrationNumber","United Kingdom","Companies House","07970704"
2742040,"CompanyRegistrationNumber","United Kingdom","Companies House","07883131"
6649335,"CompanyRegistrationNumber","","","61 057 308 344"
1550227,"CompanyRegistrationNumber","United Kingdom","Companies House","05885608"
1570544,"CompanyRegistrationNumber","United Kingdom","Companies House","05941857"
4729361,"CompanyRegistrationNumber","United Kingdom","Companies House","08255085"
1231195,"CompanyRegistrationNumber","United Kingdom","Companies House","04896945"
3299720,"CompanyRegistrationNumber","United Kingdom","Companies House","06483606"
4586597,"CompanyRegistrationNumber","United Kingdom","Companies House","SC431802"
13575984,"CompanyRegistrationNumber","United Kingdom","Companies House","08623127"
1416694,"CompanyRegistrationNumber","United Kingdom","Companies House","05485014"
2785095,"CompanyRegistrationNumber","United Kingdom","Companies House","07929294"
1426833,"CompanyRegistrationNumber","United Kingdom","Companies House","05515815"
1993926,"CompanyRegistrationNumber","United Kingdom","Companies House","06906529"
989488,"CompanyRegistrationNumber","United Kingdom","Companies House","04105549"
2380555,"CompanyRegistrationNumber","United Kingdom","Companies House","07486443"
1943010,"CompanyRegistrationNumber","United Kingdom","Companies House","06814559"
11230864,"CompanyRegistrationNumber","United Kingdom","Companies House","08444375"
1741160,"CompanyRegistrationNumber","United Kingdom","Companies House","06392898"
608439,"CompanyRegistrationNumber","United Kingdom","Companies House","01987210"
5380651,"CompanyRegistrationNumber","","","78 B"
5055347,"CompanyRegistrationNumber","United Kingdom","Companies House","04276418"
4710786,"CompanyRegistrationNumber","United Kingdom","Companies House","08235793"
3592730,"CompanyRegistrationNumber","United Kingdom","Companies House","01508887"
2153600,"CompanyRegistrationNumber","United Kingdom","Companies House","07175959"
14814642,"CompanyRegistrationNumber","United Kingdom","Companies House","06744312"
12384514,"CompanyRegistrationNumber","United Kingdom","Companies House","04983387"
12126475,"CompanyRegistrationNumber","United Kingdom","Companies House","08516229"
962637,"CompanyRegistrationNumber","United Kingdom","Companies House","03991212"
1617052,"CompanyRegistrationNumber","United Kingdom","Companies House","06065142"
2425047,"CompanyRegistrationNumber","United Kingdom","Companies House","07537033"
2484288,"CompanyRegistrationNumber","United Kingdom","Companies House","07602721"
3151780,"CompanyRegistrationNumber","United Kingdom","Companies House","SC352349"
